"Id","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10","Comp.11","Comp.12","Comp.13","Comp.14","Comp.15","Comp.16","Comp.17","Comp.18","Comp.19","Comp.20","Comp.21","Comp.22","Comp.23","Comp.24","Comp.25","Comp.26","Comp.27","Comp.28","Comp.29","Comp.30","Comp.31","Comp.32","Comp.33","Comp.34","Comp.35","Comp.36","Comp.37","Comp.38","Comp.39","Comp.40","Comp.41","Comp.42","Comp.43","Comp.44","Comp.45","Comp.46","Comp.47","Comp.48","Comp.49","Comp.50","Comp.51","Comp.52","Comp.53","Comp.54","Comp.55","Comp.56","Comp.57","Comp.58","Comp.59","Comp.60","Comp.61","Comp.62","Comp.63","Comp.64","Comp.65","Comp.66","Comp.67","Comp.68","Comp.69","Comp.70","Comp.71","Comp.72","Comp.73","Comp.74","Comp.75","Comp.76","Comp.77","Comp.78","Comp.79","Comp.80","Comp.81","Comp.82","Comp.83","Comp.84","Comp.85","Comp.86","Comp.87","Comp.88","Comp.89","Comp.90","Comp.91","Comp.92","Comp.93","Comp.94","Comp.95","Comp.96","Comp.97","Comp.98","Comp.99","Comp.100","Comp.101","Comp.102","Comp.103","Comp.104","SalePrice"
1,3.74130216029892,-1.81293809017232,2.62275951183979,-3.31636926572143,-2.30099172315211,-2.43525237920921,2.59855895826394,-0.898924518811533,0.459713057198457,0.0100068485860289,-0.704346427560948,0.595715232143113,0.84569757736994,0.368958318039136,0.0208855015664831,0.353561192751695,0.315115441019281,1.13451382836241,0.315859288169998,-0.312416051238259,-0.4144159794291,-0.622613818006773,-0.190784655156538,0.213967177292423,0.523410409532495,-0.519174118452956,-0.533179985007541,0.224871457735779,0.19162490308667,0.151303356957681,0.336221269419016,-0.739999055601098,0.182328753502422,-0.163684399812754,0.0909406567090636,0.266482992254959,-0.28134157292534,0.0206396922308558,0.302424350011228,0.427751315802959,-0.0917348076691396,0.139947797994215,0.0391292392322724,0.0201419214750846,-0.211390034694771,0.285369023974626,-0.16263363439489,-0.245243110110565,0.0471482808118063,-0.421122277219682,0.27829836314469,0.299086030311206,0.166604358852473,-0.220785012428996,-0.0361016365259756,-0.161752573446702,0.237013435770907,-0.245185314235774,-0.0777247064174585,0.0385862499019011,-0.145109318627723,0.00551855041329804,0.0856137355922682,-0.201482139842566,0.0739155595587773,-0.0567993226420601,-0.00435475170281614,-0.0685421228941335,-0.100598114563249,-0.106636243252277,0.0340011668005384,0.106559792985637,-0.124185257207781,-0.0551236916470609,-0.240052523192214,0.0335177514552098,0.0405058982558579,-0.220570549568055,-0.178867073654728,-0.258122513687884,-0.0282962111256798,0.155030359598213,-0.0842044409797807,0.112629212293186,-0.00852210264050428,-0.169867198569996,0.0795927973352433,-0.000729652134589484,0.0263099240566366,0.00160875242004886,-0.0813060658204815,0.0559875987461512,0.0241189252680791,0.00540021073817304,-0.0374200079420542,0.0248649759929936,-0.0287226630560716,0.047645539282014,-0.0245306883645008,0.00317950752697926,0.000433454623491002,-0.11053375722829,0.097915083485867,-0.0842134480777692,208500
2,-0.801850731598169,2.57200288438026,0.590758474501154,-0.593412550998177,-2.12807185026392,3.42203875974283,0.27894944561159,2.99830042975795,3.14752243840132,2.18389400039117,0.939825051085334,-1.61068094803891,-1.04878339756253,2.52536367835019,0.305189282581886,0.753780461577285,0.192748246689544,-0.259451897392489,-0.374478379652184,-0.739281585155538,-0.0667054525611317,0.0763188744980307,-0.489504158035344,0.338286132342302,0.581231463426718,0.299599865008822,0.350879064838465,0.344075017878536,-0.322042936127521,-0.451529257084351,-0.0674517362244689,0.607422467295185,0.827578168174046,0.857232084536399,0.312771106121708,0.795558917941813,-0.0900017189419784,0.543385275709396,0.622584774416473,-0.0384496803496403,0.630289669043956,-0.102807093205011,-0.429020882948884,-1.00334277813692,-0.282377766500003,-0.575257700606833,0.339393341581967,-0.388135746710478,0.206137594628849,0.192730526742837,0.442499781540289,-0.706770254310251,-0.755610847308268,0.40117098590699,0.609096776853194,-0.656088520691101,0.136592505062433,0.0247861572906184,0.402742033003452,0.186167822298417,-0.139970988425229,-0.278871881736292,-0.0921032786800701,-0.178393437651831,-0.0700110281787018,-0.0203139964745788,0.242632447106595,-0.0960407080566723,0.237516140685855,-0.057582407685399,-0.0736390212428395,-0.136062122891109,-0.0243120642448384,-0.337414468971812,0.182081555573111,-0.381382999059886,-0.597522524611526,0.23866604154155,0.320873534011275,-0.142809767865479,0.00423529654936778,0.184874054429282,0.387781070550164,-0.111448871838009,-0.237553348355543,0.235774438819368,-0.0170268510553747,-0.034123279324871,0.0161249541185647,-0.399840014387921,0.189240614585642,0.199035372558785,-0.37650463809323,-0.145601067148455,-0.00455455209960792,-0.39448616001654,-0.300370524836223,0.111149071280131,-0.292797762338202,0.651729052875433,0.105972762488824,-0.205309931234561,-0.0303366746877766,-0.16541164316738,181500
3,4.98211787615833,-0.534701332471925,1.76477574825602,2.35153240652929,-1.89524272621154,-0.768995614525244,0.367756580168109,-1.4862832481052,-0.187880351370824,-0.641195158730866,-0.808690839425681,-0.696754534538951,0.462594236244817,-0.150837537861524,-0.142447718725018,0.953404222114554,0.0867866940960501,1.26498860392885,0.877040189935777,-1.26517499921652,-0.00359936274862551,-0.0209588232459701,-0.101841533065152,-0.501463677638197,-0.0805470013470744,-0.493328122387156,-0.360793577279894,-0.0870285672652266,-0.165092413827635,-0.182229240862207,-0.0741416806205518,-0.827922546564531,0.395115117139984,0.282537768172203,-0.824977880477012,-0.236906542003286,0.0679152634924499,-0.0386012365230485,-0.0409735629055684,0.173519711507996,0.136956849261313,-0.263041203325143,0.516615959850716,-0.0664425882249596,0.348207647150771,-0.109286374085668,0.25004536811706,-0.714479644241075,0.0272703368067121,-0.00338747800662454,0.0446445141636915,0.163195024737547,-0.118279108947499,-0.077445366527249,0.0229457025536224,0.134014693305023,0.3716505596799,-0.068136764445681,-0.0144095123830395,-0.124699364066659,-0.257460340068533,-0.318307466261821,0.247389052439843,-0.197773782791608,-0.371331627215353,-0.12282629335827,-0.0774079804902489,-0.0959001174756721,0.0801621900262669,0.0459640103084625,0.00163203936573709,0.0340940435441817,-0.234756820794623,0.0108219734082997,-0.35290055042002,0.300497731114759,0.24517988744981,-0.25362351596514,-0.286621245982421,-0.144445563038921,-0.0463329325564633,-0.00207367631584702,-0.0714126122388186,0.154927771113623,-0.287864684735531,-0.104998787673571,0.0369282051113047,-0.0355827385580736,-0.0365818161657464,0.0913810409877415,-0.0288698593613102,0.20705819803264,0.0149826289523135,0.154176115705678,-0.106947201648264,-0.0799253696191346,-0.0175181045523306,-0.071856347617535,-0.0837139122738362,0.0871154043854235,-0.0138523425180321,-0.0337118160901234,0.0554805132137386,0.0105905450552984,223500
4,1.19210084051518,1.05048072192362,1.05448437225213,-3.22525219794747,-1.35856216686109,2.09330057059115,1.63138372523772,1.46112805325252,-4.37684440370841,-1.0987825002265,-0.792085324637307,0.245438087303575,-0.148289293806569,-1.24734947411375,3.47987834152709,0.705475826923592,-0.216992750808491,1.34915004619958,-1.18665915700787,-0.65322843753172,1.61795168821692,-0.964374509477617,2.07368732502689,-0.31470820844926,-0.850886041355299,0.386156864726169,0.309694788546485,-0.195260572766316,0.747436770531257,-0.294027699853361,-0.126942049609282,-0.391094833174966,-0.761864007404488,-0.602081947598238,0.702593343293329,0.264999900572052,0.0912226089869506,0.102538788551197,0.523008393874823,-0.48949907007948,-0.445278094399834,0.468314199386493,-0.728241811482329,-0.685332332924026,0.268168005423959,-0.406690257281876,0.174910860380473,0.662886529628695,-0.454554539592337,0.15539137122842,-0.640701453313711,1.07603229042708,-0.0050370738742187,-0.190344243946498,0.264059627750206,0.759937233620497,-0.450724431276472,0.572864313075492,0.0835730840122511,0.123671696727421,0.24679754319367,0.133773930638025,0.0383786646248594,-0.696159926412381,0.517801741480317,-0.191105511014138,-0.332737421697583,0.263852419889278,0.0267263932771151,1.13962141493752,-0.346265366390353,0.394037556701983,-0.251570062611369,-0.0976568572820934,-0.365544035604835,-0.220901270468768,0.311361304172732,0.421050821318637,-0.037151298884332,-0.59093719824504,-0.136024357791466,0.10816635248906,0.0820965695350337,0.157961365736457,-0.282695618033437,0.0880221707672471,-0.142894601189512,-0.669327962590391,-0.443460393472302,0.195873781972927,-0.0732519745371392,-0.0482586280950361,-0.0509136685758536,-0.0576798774541391,0.0927456498524428,0.229910767498072,-0.239703954066611,0.0113868318778539,0.279392468965757,0.311704120459016,-0.433971786860707,0.185431192826223,0.343023738281501,-0.00943152597850021,140000
5,8.25266937793627,0.786521638825433,1.10457245510429,4.63248760629539,-0.918075498913796,-1.01634419194033,1.28215775540804,0.14203592409661,-0.497630799658553,0.0867505676543719,0.101213426994626,0.127053659806969,-0.827862817269793,-0.356508071446737,0.248686923360238,-0.223170689915805,-0.232671598317777,0.761574706930988,0.99038697465781,-0.512532576640943,0.159592457782951,-0.8496785786196,0.582390599515295,-0.699226105983144,-0.277286080938183,-0.485840477737835,-0.278657952099392,0.363131074951562,0.0396298144236206,-0.0167431124923773,-0.444139740817699,-0.540258481156407,0.485849026997685,0.371737828164229,-0.349260584813233,0.263601482782276,-0.15574826066844,-0.0441087944998919,0.323535330164311,0.264470707454364,0.04583068150329,-0.183566784449428,0.350844814079373,-0.259846151029074,-0.147319956129181,0.0517196461868273,0.183909015314723,-0.353837779083116,0.234357574750048,0.124975662859279,-0.188722947644534,-0.116483789951859,-0.0397129834687761,-0.114508243500947,-0.306456791230189,-0.140847153241283,0.133698937837226,0.368783978943268,-0.100058023986937,-0.00348088569934442,0.14532400893484,0.168564381154707,0.250734467505454,-0.0968538913645372,0.236009858317672,0.187144315196196,-0.0821813896972906,-0.103619475933699,-0.0462690498377297,0.0428447039590208,-0.0190951552623119,-0.0431452756513817,0.131417828575213,0.311995988692569,0.0887058785404719,-0.0182860190889269,-0.274179900878525,0.0947880644186468,0.248527921996714,0.0120934829095088,-0.00895045440386839,-0.192346238723499,0.266585432836594,-0.126261797236418,0.130822449374034,0.171433381894412,-0.0815497921890787,0.0416254991546486,0.0639595790786819,-0.0951934099487414,0.155930266057353,-0.1926033020466,-0.0198525982791625,-0.091893046567302,-0.0388089686056686,-0.178191936045825,-0.167066763762307,0.308073118886317,-0.27112529677911,0.463880165667135,0.139121517949622,-0.466444874629597,-0.0601566084140848,-0.183967004883622,250000
6,0.166905372888547,-1.40441951928505,3.35339338610369,3.51136996982591,-2.4297289905961,-3.41308330935117,-0.250558111710716,0.0834529614325255,-1.09128023662035,-0.488905930827524,-0.276664179366565,-0.460263148337406,-0.139773871485838,0.282852856602283,0.813427652256556,-0.399617577687642,-0.0957457992563618,0.449536885881419,-0.230245539114631,-0.891860699968571,-1.59462661503668,1.65937805290344,0.100003529433582,0.00882012943175474,-0.244368879663856,-2.0187361945461,0.618141455931731,-2.8837501976058,3.6087567476562,2.54010469694446,-1.05844613298757,0.700925557385715,2.28518836721118,-0.954191417296376,0.520815336868126,-0.710437160268865,0.0280136510742234,-0.319686541464868,-0.365180646571022,0.340985349447593,1.0569352456239,0.276602514079635,0.427816500622996,0.343781652044801,-0.22390226612373,-0.0682392006293296,-0.254373542627787,0.630191625195654,0.39368280322543,0.243972903703689,0.0961820208795647,-0.525738276521548,-0.122970208133895,-0.911506244896326,-0.114322173101564,0.613057819445833,0.0476775809971131,0.533032427059962,-0.85750096170916,-0.135698671951854,-0.332582166244281,-0.0868924467854278,0.366156271715574,-0.0255472086102264,-0.0721644696181365,-0.107088764933596,0.279629416524076,-0.126869743425634,0.0691013872524292,0.0851096103342976,0.110582724705793,-0.0655392516776127,0.305963104251614,-0.182580303425974,-0.0866039427746712,-0.320150651293533,0.198930678748056,0.24205213843934,-0.267229086468663,0.233412678368847,-0.274188677717851,-0.135395089463174,0.194097022811221,0.31286293098106,0.30702786423952,0.154243166429406,-0.176806380961514,-0.461745659988437,0.352978575588809,-0.0974358862443705,0.577215639954248,0.186562296353595,0.470273823872491,0.140376667535583,0.334397504220972,0.0979471546470974,0.13261055305914,-0.0859790815484152,-0.032756516860067,-0.126237495822215,-0.0191197094250107,-0.174970538809964,0.3315363242581,-0.0603022285953861,143000
7,1.85042136506435,5.36147972960015,1.03399588172184,1.3512108471507,-1.00484249164176,0.469326349609566,1.36823749047671,-1.41933037202044,0.708712169362913,0.457257899772599,0.221682351562815,-0.581194143023264,-0.88671502381299,0.209371401729298,-0.214748919667673,-0.443709711832021,0.174842537562762,0.175305779721013,-0.348631444146041,1.05152681487168,0.194729795129049,-1.09290730414698,-0.806226089785945,0.548933795836216,0.389700020023721,0.138848407601903,-0.251766113060203,-0.109109894090846,-0.180400313266057,-0.116641245959609,-0.482484968165588,-0.760460291995217,0.442498200344747,-0.149239412981871,-0.302468393976152,0.136946387886601,-0.00705229241669062,0.251751851627952,0.17568359728447,0.330961847032045,-0.508088651677129,-0.168832406737827,-0.525798117688757,0.30331945002333,-0.0336465299958006,0.113272026116871,0.251495571368594,-0.20115798364102,0.0138827762209091,0.186260317626586,-0.299006772489099,-0.133984965079527,-0.106016066285388,-0.0526449037221806,0.0295154495370751,-0.237973019683703,-0.0878483038128549,-0.127511866275482,-0.0660988658773466,-0.258872679596397,0.166760227134481,0.287013344951599,-0.0324426160109989,0.724945035754384,0.168063378596646,-0.210273989815578,0.0748118160573477,0.317758620629193,0.0962304111081763,0.348039558434963,0.367930958527839,0.071421688899956,0.355017208349215,0.311247244469595,-0.013478138807864,-0.0816996170893722,-0.195705058063622,0.0740741518733195,0.0289333932653629,0.405670435116622,0.0370025855074985,-0.219482886960678,0.26236895510238,-0.118631038596925,0.139202519096508,-0.11300351833009,0.0970397756489645,-0.21968263667303,-0.0166350515711154,-0.304819114159923,-0.249033005466321,0.174400825708942,0.208541342468536,0.126602819647009,-0.0511022177183548,-0.024944092902461,-0.0613867562793871,0.0104071315630078,0.0143458218622687,0.0618596648511073,0.0540006332120188,0.192021047548073,-0.107497086143996,-0.113293307489,307000
8,6.06916067151329,-0.247546910410229,3.3713827963829,4.46664887259556,-1.24434061529808,3.28404810125207,-0.488880850648488,-1.48011932169348,-0.774151168596463,0.101038899676835,0.699405738539083,0.535960850307384,-0.106553447940927,-0.166899859359964,1.57421470823466,-1.19315033230226,1.76859242494851,-0.428079281383903,-0.554452487537018,-2.47085299766452,2.86537941658676,-0.314264333617098,1.43396554040094,-0.341422617735804,0.0900068793569153,-0.0596883905588795,0.601347138122909,-0.527584031968507,-0.421324624577063,0.231445825721728,-0.118840721252063,-0.0415433246115583,0.147252810442767,0.314290897351749,0.261329168104049,-0.156822734993337,0.0641120216653132,1.03315679655969,-0.0320389149036982,0.328393064001284,0.210393912701764,-0.37362269638375,-0.73617736147455,-0.594104885448246,-0.0149469953813958,-0.971410432065533,0.0654539853077872,0.0153445798589885,0.0235176993258257,0.459869949033766,-0.0508767111575353,-0.734601529143575,-0.979079102978011,0.330090989555434,0.825545593153718,-0.050416869152907,0.557048598362536,0.139355238093184,-0.182170327887213,0.590908782375743,-0.369831091610965,-0.530212023504351,0.067575721013131,0.18449782094527,-0.322691943529545,-0.556772136952802,-0.337775717189331,0.0896960260832616,0.044861105263813,0.0345636639211397,0.771428575147662,0.265272518665567,0.0456083617185333,0.180418332028546,-0.26533727560022,0.172684608438506,0.504195563411435,0.0240860131189261,-0.546243129250422,0.262222964760891,-0.0754796600719716,0.0547099908333558,-0.5042334279586,0.280200851490761,0.438449844759407,-0.197559212786836,-0.0525955013894615,-0.0394123521480861,0.303022759221452,-0.423504959234342,0.436178314032388,-0.0299091294906391,0.376198183240929,0.0895725994112671,0.634036515938108,0.493055154819649,0.011924829188845,0.210593254226034,0.266037980581484,-0.240165445443716,-0.154061742875747,0.101990170251355,-0.253128242642839,0.298525738888561,2e+05
9,1.73362815355114,0.138168603824162,-2.15631715132771,-1.74318776219709,-1.05266171692036,5.65508415693831,0.429296487235927,-0.463308488543675,-2.19293045900519,-2.292421200796,-0.69815876677209,-0.316061674924425,-1.25151044723439,-0.993301357016856,1.63574456497779,2.1212652071973,-0.00166568796066748,-2.07746724701932,-2.1018102159218,-0.784961492849771,1.15318642910117,0.0407726487257778,0.499092982849921,0.687273344698406,0.640602863674372,-0.0105727086603753,0.717109400085876,-0.115438598330549,-0.117711074328722,0.99542943449552,0.330285121559853,-0.563745537783252,0.101774522999983,-0.690969206328534,0.240751645097787,0.184310029408686,-0.952950330214341,0.201829872453648,-0.293037074819798,0.28326659902667,-0.616623147069594,0.0927734728468006,0.72853865422169,-1.13244076270589,0.417737975136232,-0.241836762412426,0.365124386490966,-0.0272488035612435,0.184458819908634,0.916461362890388,0.250323719413072,-0.498748521669048,-0.220625620094124,-0.53546045993474,0.279670670558506,-0.294582192199325,-0.0110636476340622,-0.575385144026681,0.236918361301227,0.0774017351166749,-0.354520861316468,0.462048131213659,0.675636391815036,-0.462639511899015,-0.328446208966935,0.0950850907289571,-0.318524901332573,-0.113023665323643,-0.264540399865966,0.926286479894167,0.404442535464545,0.166406929816393,0.419096175283231,0.158256804275512,-0.0779356811563943,0.0127868933450576,0.0446391750924462,-0.463324485571132,0.511013068383796,-0.810075433562629,0.0482758354044471,0.342175001785043,0.220174207572411,-0.191301171878903,0.635304553889398,-0.110854649894193,-0.196207874785324,0.518010306396721,-0.526135089466751,0.459041372534872,-0.10544748541532,-0.203686293130486,0.431003199135166,-0.433190486800056,-0.255826774123644,0.285325334162793,-0.329457151072946,-0.187023748008575,0.405371712574121,-0.258079583355248,0.212699379461257,-0.0324953631043945,0.327096124468166,-0.307690094938483,129900
10,-3.2185172174334,1.29695753031409,3.66470058209392,-3.67107335306036,0.18629050062983,3.95881462656636,-1.15670290968075,-2.31353562036882,-1.16055179227307,-1.60190224648365,-1.1875133086282,-1.32547527265785,-0.612594310803421,0.651908104413861,-0.125766409426667,2.31194577897973,0.322697704400124,-1.88677832697004,0.764417663027206,-0.304766643119533,0.0241775878844104,-0.339785565649091,0.110239223387249,-0.0737596735769279,0.356501308943938,-0.863863872749724,1.18682851654644,0.502389505578047,0.0640425337719094,-0.721640149643107,-0.110490919285327,0.0451340793119445,0.708626733793491,0.760195261050797,0.475382649872113,0.860336043678959,-0.521745283803042,0.591493919217032,-0.0515182963334258,0.762731662863849,0.106468124255011,0.238080076617717,-0.211436724668088,-0.878676839151394,0.0773153797756192,-0.33435173986418,-0.133484071163146,-0.717438557369658,0.924677485794647,0.19028123647116,0.456115549269821,-0.291450925816336,-0.160932846772943,0.103368050427411,-0.522258463547026,-0.0596768671841734,-0.268725566989143,-0.492648726187415,0.0655005854833993,-0.0177569495784413,0.231202140680707,-0.183814093914727,0.188623868554489,-0.143304323700942,0.437269662272434,-0.340194363413189,-0.166424377275578,-0.405018182475342,0.301751961229563,0.36783548604786,0.304289500934561,-0.180138285979084,0.107944695530108,-0.677166279821281,-0.365584071686497,-0.471770881087737,0.599539625164025,0.130190390156972,-0.275334457127899,-0.129832747283467,-0.0631696483838822,-0.12993538647615,0.163495969914737,0.195013315187534,-0.0402956474455813,0.223103260660425,-0.526109037446391,0.369554740632705,0.289582524235989,0.599836969048027,-0.917286298863242,-0.263100984800341,0.533316533431902,0.201782112095663,0.574792390261432,0.192670346285041,0.0814640887464826,-0.0620849187654306,0.00934572747873326,-0.130771532670304,0.0539475588299452,0.615004356348913,0.0983934557503478,-0.408329594913367,118000
